"","cowcode","country","year","v2x_delibdem","v2dlreason","v2dlcommon","v2dlcountr","v2dlconslt","v2dlengage","v2xeg_eqprotec","v2xeg_eqdr","v2x_jucon","v2xlg_legcon","v2cscnsult","v2xps_party","v2lgqstexp","v2lginvstp","v2lgotovst","e_competition","e_democ","e_autoc","v2x_corr","v2x_pubcorr","v2x_execorr","v2elvotbuy","v2elirreg","v2psprlnks","v2exbribe","v2exembez","v2excrptps","v2dlencmps","e_wbgi_gee","e_wbgi_rle","v2pepwrses","v2pepwrsoc","v2elreggov","v2elrgpwr","v2ellocgov","v2ellocpwr","v2x_feduni","e_dpi_author","v2mecenefm","v2mecenefi","e_peaveduc","e_migdppcln","e_migdpgro","e_peginiwi","e_reserves_billions","e_Total_Oil_Income_PC","e_Fiscal_Reliance","e_miinteco","e_miinterc","e_Civil_War","e_h_polcon3","e_h_polcon5","expend_security_EXP","expenddefence_EXP","exp_public_order_EXP","wagessalaries_EXP","pensions_EXP","total_welfare_EXP","education_EXP","health_EXP","social_protection_EXP","housing_EXP","owelfarespend_EXP","expend_security_GDPGSRE","expenddefence_GDPGSRE","exp_public_order_GDPGSRE","wagessalaries_GDPGSRE","pensions_GDPGSRE","total_welfare_GDPGSRE","education_GDPGSRE","health_GDPGSRE","social_protection_GDPGSRE","housing_GDPGSRE","owelfarespend_GDPGSRE","expend_security","expenddefence","exp_public_order","wagessalaries","subpentrans","pensions","total_welfare","education","health","social_protection","housing","owelfarespend","stability_0","stability_1","stability_2","stability_3","stability_4","stability_5","y_lk0","y_lk1","y_lk2","y_lk3","y_lk4","y_lk5"
"117",678,"Yemen North",1967.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348306548984154,0.283313233066689,0.061946018260311,0.26217859344823,NA,0.124513237372689,0.0953021637926047,0.0311890031126412,NA,NA,0.0809987783432007,0.122283380765181,0.0972200849881538,0.0250632959203078,0.0913223031569612,NA,0.0679697109243045,0.0539257993491796,0.0140439124348072,NA,NA,NA,1629064130.43478,1307053608.69565,423701826.086957,2088868666.66667,NA,NA,1078095625,909905652.173913,213907173.913043,NA,NA,26600000,0.170743796141823,0.221737471629215,0.199073252736076,0.202675644387891,0.178877132124551,0.182282305999252,0.0588934043722303,0.161309092978054,0.157143542567426,0.158754044663847,0.17430778026119,0.165292985481239
"118",679,"Yemen",1998.5,0.183451728758344,1.02570094222516,-0.373494965361066,-0.212480402666656,-0.24438416205952,0.415759140653802,0.25666263513267,0.140423873439431,0.217070187442005,0.560122650116682,-0.312675333112384,0.360816668719053,1.11406757592459,0.232034781080295,0.594576649042838,0,1,3,0.839848297545698,0.862451732158661,0.793231934309006,-1.85731771764116,-1.53415526996952,-0.393823173770149,-1.04016250386848,-1.48388277748469,-2.42952382532758,0.297876485817605,-0.805077239871025,-1.295001745224,-0.162893056742931,-0.926779762575458,1,1.06884237998711,1,-1.47172167688055,0.210003325715661,NA,-1.08498444125394,-0.415027149279137,3.21167409420013,7.89615651965141,1.67382006673142,31.1833330790204,4,234.27463125,57.5434593333333,0,0.125,0.0625,0,0,0.204431279429368,0.204431279429368,NA,0.287743530670802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73722571428.5714,73722571428.5714,NA,92288200000,NA,NA,NA,NA,NA,NA,NA,NA,0.127807331943365,0.283071961816952,0.209258207315268,0.258117953407712,0.235186072189622,0.262640366712223,0.0621729588510498,0.298052365561249,0.293360406104659,0.269270048558863,0.322814602959156,0.308548299273329
"119",680,"Yemen South",1978,0.0153405145615977,-1.66276974179715,-0.964256093983212,-2.30352795350849,-1.09591954372644,-1.4003593137773,0.85560570333315,0.526154423537462,0.736484298239583,0.21349489170572,0.788953695418802,0.119530276435873,-1.49404672313946,-1.06714456549011,0.0145052494649351,0,0,6.91304347826087,0.14011050863725,0.120741536435874,0.236522827459418,1.96668209206784,0.911160337538031,-0.758100215873693,0.961845013299771,0.869065504956438,1.88986745046696,1.72098172371821,NA,NA,2.08614793489795,-0.308252123165411,1,-0.126032361422015,1,-0.87713655253994,0.0721911247009814,NA,-1.49536683760814,NA,0.566750220126576,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0.539673781394959,0.0351852212101221,0.234627419710159,0.15345729291439,0.0624469332396984,NA,NA,0.0187231883406639,NA,NA,NA,0.251372376084328,0.0165846912190318,0.109313255548477,0.0714376702904701,0.0290976583957672,NA,NA,0.0087779282592237,NA,NA,NA,94520000,NA,6240000,41160000,26880000,10960000,NA,NA,3320000,0.217387627811037,0.344336458671222,0.364575645955064,0.417361280985579,0.395334665413105,0.352623205338003,0.148628782731367,0.189026489767123,0.212249946782069,0.178164217008721,0.20946681034484,0.189309783468329
"120",690,"Kuwait",1983.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218468288095986,0.186913620092367,0.0745612521655858,0.285198953901899,NA,0.311123246099891,0.11488034883514,0.0591908714966849,0.101272585159923,0.063631881718877,0.200794100761414,0.158313957974315,0.135851528894688,0.0369969380690771,0.130975433017897,NA,0.150729725004307,0.0518164624726134,0.02552023433548,0.0534424814062991,0.024287619749489,NA,725643902.439024,623692105.263158,299500000,976324137.931034,NA,NA,922652682.926829,311460500,158041750,364020810.810811,191189655.172414,35400000,0.171031176487713,0.205494926353571,0.219930322339611,0.227117141330864,0.216810906064582,0.220300348612296,0.108596607425037,0.197570563001653,0.202461184344715,0.238094448136854,0.21346396720725,0.188337667665646
"121",692,"Bahrain",1988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219927652355503,NA,NA,0.438128676797662,NA,0.249240154623985,0.112505852580071,0.0772204405069351,0.0117110835760832,0.0478027752973139,NA,0.0754404959401914,NA,NA,0.15217651737233,NA,0.0758219132465976,0.0373574809304306,0.0242649424998533,0.00363278043057237,0.0105667100398846,NA,125279411.764706,NA,NA,272128571.428571,NA,NA,139060000,67616000,44112000,6556000,20776000,NA,0.115992625177355,0.168895946447024,0.181024356977881,0.182291127732181,0.179932640336641,0.179379048738415,0.0593148004583014,0.332335558575477,0.352650807073524,0.317495718793515,0.292893364954186,0.317841395071202
"122",694,"Qatar",1988.5,0.00791317081970645,-1.43805923930277,-0.648080015416416,-1.18786224008241,-1.0254543173407,-1.29800679932809,0.157371714297268,0.67784901542796,0.51933370778958,0.0672797188162804,-1.56824986618684,0.00567867467179894,-1.89115497914967,-1.85865994592722,-1.95694268983778,0,0,10,0.572079124416594,0.506765979859564,0.609222595890363,NA,NA,-1.69754772604027,-0.504289286572227,-0.435052085594597,-0.545642937397723,-0.278370922089009,0.471526890993118,0.495669655501842,-1.05227785208505,-1.32334990761051,NA,NA,NA,NA,NA,NA,-1.2155674733392,-1.85016297773788,6.94076610936059,9.50298097398546,-2.58045848355525,NA,6.00463888888889,21680.3930361111,NA,NA,NA,0,0,0,0.200637352360146,NA,NA,0.322820713371038,NA,0.193142369815281,0.092485374188982,0.0576542266644538,0.00823351376789755,0.0353984392647232,0.142799121638139,0.100134951661208,NA,NA,0.143148696422577,NA,0.0827037979449544,0.0409523698368243,0.024062283769516,0.00358741923888114,0.0141017251298763,NA,2615094285.71429,NA,NA,5.243e+09,NA,NA,2500420000,1277171875,891640625,98117142.8571429,408320000,129133333.333333,0.0729325131866867,0.160167649180562,0.155519409438508,0.173712282631608,0.145809256530679,0.164384427165218,0.129204589849019,0.149362775758504,0.155323671204763,0.151568630952846,0.167045859863802,0.144010245025259
"123",696,"United Arab Emirates",1988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313757202303451,NA,NA,0.170590968622315,NA,0.0556025854829285,0.00483398191281594,0.00530825571319534,0.00682068531168625,0.0376043657461802,0.0607790698607762,0.0125418375989991,NA,NA,0.0613379288584955,NA,0.0204495036871069,0.00159626340512962,0.00174923424116666,0.00239461479262294,0.013685376321276,0.0255695767700672,1466627777.77778,NA,NA,9098419354.83871,NA,NA,1907327777.77778,121886666.666667,130313333.333333,228686666.666667,1160106666.66667,3.239e+09,0.0403200464881484,0.213456510787387,0.22876575320401,0.215992916798703,0.234157735712807,0.240881855923653,0.126456415604059,0.182794949976346,0.195006562868735,0.181398814519156,0.189083757143182,0.179974349793573
"124",698,"Oman",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375489986794336,0.375489986794336,NA,0.226060766975085,0.0137740180944093,0.121211585972239,0.0660926832077915,0.0449087041813661,NA,0.0102101984598181,NA,0.18763482702129,0.18763482702129,NA,0.0917621041337649,0.00514856475638226,0.0571864245130735,0.0308312951614532,0.0210673715645338,NA,0.00528775767751915,NA,603114285.714286,603114285.714286,NA,563206666.666667,NA,37812500,220023529.411765,129891176.470588,77994117.6470588,NA,12138235.2941176,NA,0.0830944208709275,0.153613117592709,0.162964288464498,0.137535295241268,0.183635155866638,0.18973172058562,0.04786811893185,0.352477513055851,0.335029362766104,0.35547146859239,0.320346618381062,0.325141329972718
"125",700,"Afghanistan",1976,0.0425710884570616,-1.22304098763453,-1.16629974858349,-1.19506140357814,-1.11340511057584,-0.895087934462585,0.249639096074417,0.244334714762011,0.295337633275595,0.216825000819613,-0.138500144305543,0.135080707122068,-0.798829845346091,-0.903399630531205,-1.24838142503871,0,0,8.425,0.56392763580249,0.604572222858179,0.650570196206452,-0.294214399161645,-0.91605177841949,-0.907042896579585,-0.694332101112534,-0.649885499045001,-0.552175798530213,0.224854819043375,-1.65406423807144,-1.76195901632309,-1.02543452847174,0.58826951241075,1,-1.90081213261037,1,-2.01605667845146,0.00215866813649897,NA,-1.40433580752938,-0.18044809346055,1.58447555805507,6.51045178530509,0.595394899536457,NA,0.0182580327868852,0,NA,0.0163934426229508,0.360655737704918,0.39344262295082,0,0,0.22387093603611,0.188008312995617,0.0494423589358728,0.31641327461292,0.0253076627462482,0.164201885781118,0.0971549105860534,0.0350255548471102,0.0131620578467846,0.420046836137772,0.0521678819965858,0.0495671108365059,0.0266857780516148,0.0228813327848911,0.062586451570193,0.00271612976212055,0.0824391096830368,0.0168417785316706,0.00474399980157614,0.00184888893272728,0.0590044446289539,NA,6854317142.85714,8742434615.38461,792588888.888889,15081482758.6207,5446041935.48387,2191833333.33333,6115111428.57143,2512538709.67742,1908311111.11111,4.16e+08,1.3276e+10,2727838461.53846,0.169099577689741,0.231718335281717,0.2277706427951,0.23758336399678,0.256413662125703,0.228761699071554,0.0356091138552888,0.348773133373605,0.322168462694554,0.282543496296739,0.340827271507947,0.363688394381612
"126",701,"Turkmenistan",1998.5,0.0131259083921377,-2.05225110906516,-2.18142996075599,-2.35114145508016,-1.77108048169832,-2.11886793084596,0.272190631367266,0.518412943929433,0.0206999098882079,0.0248436145484447,-1.51900222120982,0.763614751398563,-2.05287142537358,-3.09310651692798,-2.09587578354815,0,0,8.9375,0.914967424061283,0.957571629434824,0.952883157879114,0.358873001045476,-1.26817396408231,-0.545008650915237,-2.95279364935562,-2.2390299578525,-2.53749660828783,-0.985445043659921,-1.46927228569984,-1.41693715751171,-0.629702579743391,-0.784917881158124,1,-1.79538075399558,1,-1.01173337253632,0.0181655266787857,NA,-2.38016089615191,-4.07139291821765,6.25016950070858,7.81185248494148,-0.426741864532226,29.5281246304512,0.546,361.003766,NA,0,NA,0,0,0,0.0938090768953164,0.129487482830882,NA,0.400226020150714,NA,0.541586019595464,0.229225539167722,0.120820010701815,0.13971833071361,0.0863702276514636,NA,0.0234904042445123,0.0234904042445123,NA,0.07935179107719,NA,0.110376730847817,0.0461129983170674,0.0248565794183658,0.0273793573097254,0.017373482696712,NA,88262857142.8571,153752500000,NA,4163666666666.67,NA,NA,3839924062500,1565895312500,716740500000,1180240800000,801444444444.444,NA,0.165086949057211,0.27812859984496,0.284863348702553,0.306158884761981,0.335607368934433,0.246289691103867,0.0991752187682029,0.169716594640889,0.207416727112793,0.190555764580098,0.225472759968719,0.229209135487405
"127",702,"Tajikistan",1998.5,0.0704850330824467,-0.85953987416119,-0.499164534939492,-0.556574264699997,-0.768841530738083,-0.990267196549184,0.580568987876177,0.440651506185532,0.0934154344722628,0.133105692919344,-0.867794176260419,0.589034091681242,-1.48745167739353,-1.46513910365979,-1.25365355167938,0,0.9375,4.3125,0.83858647698075,0.871956460177898,0.882753718644381,0.208210286409882,-1.7985505394913,1.54313070400725,-1.98046963833855,-1.73568509788372,-2.07552566091414,-0.591254074430334,-1.20431347936392,-1.27773541212082,0.410828930884976,-1.08062627838204,1,-1.73638843177641,1,-2.00124694031969,0.0323555958457291,NA,-0.392683366708503,-0.677918369399334,8.62982553243637,7.06500297784805,-3.71104971459135,33.2562497854233,0.012,0.787603714666667,NA,0,NA,0.4,0.23867859741052,0.23867859741052,0.124463219625446,0.0651767160743475,0.064300097954961,0.179713724801938,NA,0.300482117881378,0.141325409834584,0.0724908861642083,0.0587500731150309,NA,0.0669977881014347,0.0267061117208666,0.0126145129195518,0.0140915986978345,0.0320812647955285,NA,0.0533760641184118,0.0228094245410628,0.0104837725973791,0.0129635983547713,NA,0.0128146830946207,6578281153.84615,4966164583.33333,1994129230.76923,15538913916.6667,NA,NA,31804853000,17699678000,12353994416.6667,1732597250,NA,44600000,0.172893230757463,0.160926611985624,0.180946271577519,0.169581414863507,0.169751877160697,0.171144361373321,0.160926689200762,0.320780154856627,0.278494873993911,0.285690250658804,0.275298638820012,0.288099103797811
"128",703,"Kyrgyzstan",1998.5,0.164176495343431,-0.190418503346779,-0.506061771995126,-0.407635222361243,0.311443405623272,0.592139631976906,0.688223626464605,0.709302488714457,0.124203587882221,0.46610745601356,-0.166353083107435,0.0947934375144542,0.767993351366964,-0.0704330941122689,-0.431562407286894,0,1.3125,3.5,0.85585701149672,0.797338783740997,0.899907816201448,-1.647583279325,-1.04037354495193,-1.61325418769264,-1.76890222382069,-2.4103412400736,-1.60312766708361,0.432300759972352,-0.587910566478968,-0.890102691948414,1.01183348960504,0.0444787088387714,1,-1.00385206113791,1,-0.83052221682412,0.174569480353966,NA,-0.234758310387682,0.152811424644573,8.26240670681,7.72956675291061,-1.72181157022714,40.5000001192093,0.04,4.31317096,NA,NA,NA,0,0.122222603857517,0.122222603857517,0.0532218683511019,0.0532218683511019,NA,0.259965593616168,0.186694636940956,0.440304698688643,0.176502369344234,0.0908722776387419,0.134773517825774,0.0410916491483267,NA,0.013937138988135,0.013937138988135,NA,0.0681568071246147,0.0518345944583416,0.11366705596447,0.0473098706167478,0.0253580967680766,0.0303038062097935,0.0106952830504339,NA,758715384.615385,758715384.615385,NA,3490533333.33333,NA,6.23e+08,5173150000,2162528571.42857,1073457142.85714,1393185714.28571,585823076.923077,NA,0.17208390196148,0.168318546070851,0.182027956839256,0.165542956091461,0.143669182963252,0.196120797566131,0.113504426670122,0.219347574949716,0.233662049614422,0.223171835383438,0.21834717070122,0.22809622231048
"129",704,"Uzbekistan",1998.5,0.044957109382292,-0.957388813028784,1.49585348822511,-1.55047547836709,-1.04959475323242,-1.3198263238328,0.22739259712398,0.485320860520005,0.0323344103526324,0.0662244400009513,-1.56994004713784,0.766644265502691,-1.88894342891286,-2.29444862917895,-1.3048324241441,0,0,9,0.804482161628677,0.81684972718358,0.913124103099108,0.800466265586953,-1.72323416920026,1.06419537258512,-2.02309960169252,-1.98456599032888,-1.74913205158449,-1.63968384446182,-1.12651578336954,-1.26836931705475,-1.70489900207896,-0.990612281787477,1,-2.66355936398286,1,-2.23110407476721,0.00835152808576822,NA,-2.41200093389424,-2.69211651921789,6.06960144639015,8.17667746543884,0.448424011468887,34.6812496185302,0.594,38.6151986666667,NA,0,NA,0,0,0,0.0618556700646877,NA,NA,NA,0.18391375882285,0.300029142325123,0.215625250712037,0.102915424853563,0.0316412707325071,NA,0.162060689048043,0.0268456377089024,NA,NA,NA,0.0653499391462122,0.111900957239171,0.0816320972517132,0.0428394125774503,0.0125572220810379,NA,0.0583163038827479,1.2e+07,NA,NA,NA,NA,497871428571.429,320307533333.333,30789500000,6.22e+08,4.36e+08,NA,325321500000,0.142172555557446,0.331013564057064,0.329843632042284,0.319691560584708,0.354072590855016,0.355612367043709,0.167915050472532,0.432224292977791,0.4772522447184,0.392344739196624,0.398262873453893,0.400706207824188
"130",705,"Kazakhstan",1998.5,0.115887800942894,0.0413542674209455,0.27422791072753,-0.907364563251616,-0.846153879959267,-0.387717722270375,0.602168940007687,0.62035808712244,0.272215094417334,0.139448784757406,0.0935733836681798,0.622011747211218,-1.66946141914635,-1.45253540116068,-0.835177631529388,0,0.6875,5.0625,0.789193025622894,0.803258933126926,0.781391728669405,-0.492578048810622,-1.43176726670337,-0.181501611102264,-1.42639484516555,-0.988623595027132,-1.41403055561327,-0.0141050870813189,-0.728191990405321,-1.04064491391182,-0.967011004191943,-0.258222056286816,1,-1.82503868327283,1,-2.39682770565699,0.0292085123364813,NA,-0.861871859334159,-0.511498502207299,8.62745919823647,8.71821290254593,1.97144175693393,38.9750002622604,6.32946666666667,660.134771333333,NA,NA,NA,0,0,0,0.122721516527235,0.0483226271139251,0.0841171741485596,0.182076074182987,NA,0.489262697788385,0.168525891235241,0.10367738455534,0.198060735487021,0.0406564986333251,0.0210892129689455,0.0266595051552241,0.0101654760539532,0.0181188691407442,0.0388905759900808,NA,0.114050937550409,0.0384554847010544,0.0231945119532091,0.0477189647832087,0.00871676420792937,0.00549096701433882,6.4641e+10,2.789e+10,5.277e+10,1.37e+11,NA,NA,250596785714.286,73894428571.4286,45994785714.2857,117124857142.857,3.612e+10,2389500000,0.242113509933646,0.311594010362146,0.311562724641991,0.277249294549272,0.311696220823241,0.340738132796722,0.0865028905924568,0.194267278994074,0.203340811999844,0.200157788896171,0.224333489206397,0.211480228397704
"131",710,"China",1976,0.0367548759392072,0.022392108272038,1.41451068569591,-1.13678043912172,-1.01134451928985,-1.27132688851958,0.351623825851034,0.570483378455287,0.171557813394265,0.0516724734887725,-1.30967325945553,0.75343879715341,-1.66936046015118,-2.43933931998988,-1.86315713082768,0,0.0491803278688525,7.44262295081967,0.35038238350466,0.499383051375874,0.411625957391301,NA,NA,1.07539066318082,1.0024428369078,-0.162017730199394,-0.548412813645584,1.37708849778358,-0.0675122472166549,-0.452381953597069,1.42927977480414,-0.945824635263109,1,-1.95729623104779,1,-1.41487424692411,0.021815847819213,NA,-1.75035206956976,-1.37726167751227,4.23629519978508,7.12272422355518,4.89443969992655,33.7601851180747,13.4401246842105,19.2937028691803,NA,0.229508196721311,0.278688524590164,0.180327868852459,0,0,0.0995598565787077,0.0995598565787077,NA,NA,NA,0.158006392108897,0.0908992514014244,NA,NA,NA,0.0974068908641736,0.0325169859883877,0.0325169859883877,NA,NA,NA,0.0349311421022696,0.0185551663032836,NA,NA,NA,0.025107818765237,2.92e+10,2.92e+10,NA,NA,NA,NA,133929166666.667,38543750000,NA,NA,NA,108233333333.333,0.0582493792776142,0.220606901338038,0.256207216467212,0.206701592623276,0.202289512880509,0.259063335136126,0.0767994037619303,0.252031414259984,0.251921418606286,0.256975425121537,0.238718522756888,0.241558334357159
"132",712,"Mongolia",1976,0.202969104985187,-0.854591218585117,-0.62011763779269,-1.01639110518477,-0.331104145046338,0.130126841939606,0.467022133655235,0.843130335456035,0.326216726029505,0.355083293113552,0.0484112721816735,0.808230703971425,-0.437583126961044,-0.699943407216791,0.688034619010622,0.278688524590164,2.52459016393443,5.31147540983607,0.258964072923711,0.125692206144821,0.178661596457489,1.80684857202864,1.76754913277356,1.01526996702074,1.73004115367426,1.25893379810147,1.59492830545823,1.25824806597198,-0.339046275243163,-0.063057114719413,1.21132765072672,1.83166642506175,1,-0.991589240794022,1,-0.215415082167276,0.251196587671999,NA,-0.877403812044658,1.35325937876235,5.11810557361235,6.75552965465345,1.61023506415742,34.3708329200744,0,0.32875378852459,NA,0,NA,0,0.0522430490274898,0.2059101398955,0.102425459772348,0.0590264476421806,0.0433990108366642,0.162307434156537,NA,0.447977397176955,0.171264446443982,0.0967771427498923,0.156090899888012,0.0238449108631661,NA,0.0458882953971624,0.0275992962221305,0.0182889986576305,0.0752415554597974,NA,0.199802084101571,0.0763020047711001,0.0425242787847916,0.0679595191031695,0.0130162791659435,NA,30214677777.7778,14673905555.5556,15540772222.2222,47790905000,NA,NA,138484594444.444,52855244444.4444,29359022222.2222,52574177777.7778,3696150000,NA,0.107154153292429,0.139373407105756,0.173247807195555,0.122751535457877,0.14018925703385,0.134333039315754,0.0520147172721062,0.252083057966839,0.203034490738625,0.246709312629127,0.228065397718261,0.20467790121115
"133",713,"Taiwan",1977.5,0.169628764890811,-0.800455881883272,0.00673973150044979,-1.01236308110654,-0.469322630894861,-0.774580062130234,0.730593886868707,0.632040728782785,0.274696499687331,0.32595280326646,0.0586377935130462,0.781111033826039,0.62379716451247,-0.84776792607814,-0.714849109815194,0.189655172413793,2.39655172413793,5.29310344827586,0.513550161543637,0.302062230377362,0.51186373572925,-1.28947280908165,0.461264941121551,-0.565181499386456,0.462954395426619,-0.438866655532198,-0.196313814820578,-0.250407037459516,0.949307322502137,0.854236699640751,0.387385002902381,-0.384645557153947,1,-0.999715512764774,1,-0.48774376400797,0.280976336834759,NA,-0.649652675760428,0.878009769969739,7.01766135363743,8.39129248836584,5.73832262946027,34.3120370441013,0.00544784482758621,1.34348864754386,NA,0,0,0,0.14372480595321,0.311140083100485,0.53400895330641,0.486677266657353,0.0469518154859543,NA,NA,0.201772108053168,0.148737272247672,NA,NA,NA,0.09791046488457,0.114948435127735,0.107704216241837,0.00724422093480826,NA,NA,0.0434186031509723,0.033364734080221,NA,NA,NA,0.0234590269004305,5.57e+09,5450250000,472625000,NA,NA,NA,15940166666.6667,10059250000,NA,NA,NA,10857076923.0769,0.115715366678193,0.282823719177706,0.29434546032392,0.28994414272643,0.299727905775354,0.290846999474989,0.0947680931952255,0.154290000548033,0.156051839151366,0.193285680371811,0.168496900175553,0.181588501302142
"134",732,"South Korea",1977,0.247858815132144,-0.489118672905994,-0.587917649007834,-0.547633852276757,-0.185590198221091,-0.53583848147581,0.721547305583954,0.659532804610366,0.479868095810131,0.320205927526547,0.384852673575881,0.782053398883949,0.598815259145335,-0.976968949115029,-1.51223522169843,0.338983050847458,3.41379310344828,3.31034482758621,0.46956299763594,0.333172644346447,0.548540091236769,-0.36621088660558,-0.197898929686249,0.573458283142637,-1.20929927997062,0.384528054335251,0.418433386037372,-0.106566582205693,0.811967134475707,0.840982921421528,0.583196751915711,1.58785059499983,1,0.425314692093277,1,-0.395397041286663,0.28380258911747,NA,0.118198388036927,0.596582246414369,7.74160788827023,8.25863820628116,5.83316716604999,34.0370372666253,0,0,NA,0.0677966101694915,0.0338983050847458,0,0.289957997152361,0.467482313830802,0.284166409872299,0.282652329913405,0.0651054531335831,0.141120276485498,NA,0.300262131760346,0.166484018980429,0.013947930563098,0.0772344997295967,0.0559961093195642,0.0105846538208425,0.0417296761138873,0.0417296761138873,NA,0.0237091220915318,NA,0.0642181939699433,0.0343670022081245,0.00243513323154978,0.0153051371770826,0.0121109214272689,NA,3165543045454.55,3165429250000,5.007e+09,3317003846153.85,NA,NA,8469530616666.67,4195665533333.33,299777777777.778,2498474074074.07,1949222222222.22,5692083333.33333,0.113504426670122,0.219347574949716,0.233662049614422,0.223171835383438,0.21834717070122,0.22809622231048,0.161306764834142,0.232078218639039,0.241158992490507,0.242098827241771,0.244372011658801,0.232088668883667
"135",760,"Bhutan",1976,0.027589669070742,-0.00114808040403693,-0.376035022238366,-0.147296631247856,0.342628599837214,-0.306299457139869,0.516359681965875,0.668465932861703,0.768552348261974,0.180778847800361,-0.0626675774795352,0.0680682808160782,-0.542388205328045,-1.73581545403942,-0.928350351669003,0,0,9.83606557377049,0.182721441528923,0.1606442008595,0.173362526004432,NA,NA,-0.751483566702202,1.19018028181945,1.36303180546999,1.13887930097516,1.52548303734676,0.426999120041728,0.216371205169707,-0.444365367051361,0.399412963303742,1,-0.538915482366464,1,0.342378815537136,0.277354000044651,0,-0.488811914305943,-0.452896337847651,2.14878379655155,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA,NA,0.206064199930743,NA,0.207771430015564,0.121216323077679,0.0731679092347622,NA,NA,0.0133871950488538,NA,NA,NA,0.0744865344216426,NA,0.0778334244693581,0.0449856813800962,0.0283129369153788,NA,NA,0.00453480613712025,NA,NA,NA,1117421052.63158,NA,NA,1037976000,613916000,382592000,NA,NA,41468000,0.0937317209596772,0.23943185019958,0.230123240099455,0.280649961223965,0.235133458458016,0.234702023461254,0.115715366678193,0.282823719177706,0.29434546032392,0.28994414272643,0.299727905775354,0.290846999474989
"136",770,"Pakistan",1976.5,0.125984205701053,0.514477965920984,0.545548013670469,-0.235769393027191,-0.928225817977995,0.664586945500071,0.334204261004925,0.227804257472356,0.470996482173602,0.451474271714688,-0.249503134829148,0.497976031402747,-1.21669210588333,-0.109100207848016,0.466832554089762,0.35,3.42857142857143,2.83928571428571,0.605810127550452,0.375837052613497,0.657735105852286,-1.21359268992349,-1.17490107818818,-0.234715944519603,-0.175761237444205,-0.91713867649741,0.112634019321,-0.93894593772827,-0.453970603644848,-0.801196329295635,-0.5423670939317,0.139747995676575,1,-0.495627941674965,1,-0.975223676005865,0.242070993237818,NA,-0.0888450727966805,-0.0552573268978658,1.84851096967856,7.01603360761676,2.33285233090698,31.4272731000727,0.120120928571429,2.74119170385965,NA,0.2,0.133333333333333,0.140350877192982,0.126352627398604,0.172799195932305,0.243883267996159,0.236044166252968,0.0307031552462528,NA,NA,0.130554668057491,NA,NA,NA,NA,0.130554668057491,0.0574834907578455,0.0550230983141306,0.00758621145117407,NA,NA,0.0273881216862184,NA,NA,NA,NA,0.0273881216862184,62437106382.9787,61289446808.5106,4.495e+09,NA,NA,NA,89205117647.0588,NA,NA,NA,NA,89205117647.0588,0.0597199325345074,0.250644291637931,0.293101641633317,0.26509934746765,0.242760351405806,0.265583047921126,0.172893230757463,0.160926611985624,0.180946271577519,0.169581414863507,0.169751877160697,0.171144361373321
